Task List ID,Parent Task ID,Task ID,Critical Task,Task Name,Custom Status,Work hours,Priority,Tags,Task Description,Phase Name,Start Date,Due Date,Associated Team,Duration,% Completed,Created By,Completion Date,Duration Type,Billable Hours,Forecasted Hours,Billing Type,Task List Name,Schedule Status,Predecessors,Successors,Task Comment,Phase Start Date,Phase End Date,Project Name,Parent Task System ID,Parent Task Name,Task System ID,Owner,Project Group,Non Billable Hours,Total Log Hours,Individual Work,Work Hours Per Owner,Work Hours Unit,Dependency status,Difference,Project ID,Project Status,Task URL,Created Time,Planned Cost,Actual Cost,Budget Balance,Forecasted Cost,Planned Value,Earned Value,Schedule Variance,Cost Variance,Planned Revenue,Actual Revenue,Forecasted Revenue
2350689000000056000,-,HI2-T15,Yes,Implement Applicant Tracking System,In Progress,72:00,High,"""Applicant Tracking System"",""HR Implementation"",""Job Descriptions"",""Recruitment"",""In Progress""","This task involves implementing an Applicant Tracking System (ATS) as part of the HR Implementation Plan. The InnovaHire Team, led by Cody Rice-Velasquez, is responsible for developing job descriptions and posting templates. The task is currently in progress, with a due date set for November 30, 2024, and is classified as a critical and independent task.","04. Performance, Attendance and Labor Laws (Payroll)","November 1, 2024","November 30, 2024",InnovaHire Team,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Develop Job Descriptions and Posting Templates,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000056000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055611/2350689000000055615,"November 8, 2024 4:00 AM (EST)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T14,No,Report,On Hold,00:00,Medium,"""HR Implementation"",""Insurance"",""Benefits"",""Employee Programs"",""Compliance"",""Management""","This task involves the administration of insurance and benefits as part of the HR Implementation Plan. Currently on hold, the task is owned by Cody Rice-Velasquez and has a scheduled phase start on November 8, 2024. It is classified as an independent task within the Audits project group, with zero billable hours logged to date.",05. Insurance and Benefits Options,"November 1, 2024","November 30, 2024",Benefits Tean,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Insurance and Benefits Administration,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000056000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055591/2350689000000055603,"November 8, 2024 3:59 AM (EST)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T13,No,Develop and Communicate Benefits Packages to Employees,In Progress,72:00,High,"""Benefits"",""Employee Communication"",""HR"",""Insurance"",""Project Management""",This task involves developing and communicating comprehensive benefits packages to employees. It aims to ensure that all team members are well-informed about their benefits and can make the best use of them. The task is currently in progress and is a critical component of the HR Implementation Plan.,05. Insurance and Benefits Options,"November 1, 2024","November 30, 2024",Benefits Tean,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Insurance and Benefits Administration,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000056000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055591/2350689000000055595,"November 8, 2024 3:59 AM (EST)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T12,No,Report,On Hold,00:00,High,"""Government Filings"",""Reporting"",""HR Implementation"",""Compliance"",""Audits""","This task involves the preparation and submission of government filings and reports as part of the HR Implementation Plan. Currently on hold, the task is assigned to Cody Rice-Velasquez and is scheduled to start on November 1, 2024. The task is independent and falls under the Audits project group, with a focus on ensuring compliance with regulatory requirements.","06. Finalize Implementation, Report, Review","November 1, 2024","November 30, 2024",HR Implementation Team,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Government Filings and Reporting,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000056000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055563/2350689000000055583,"November 8, 2024 3:59 AM (EST)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T11,No,Document Filing Procedures and Deadlines,In Progress,08:00,High,"""Document Filing"",""HR Implementation"",""Deadlines"",""Government Filings"",""Audits"",""In Progress"",""Active""","This task involves filing necessary government documentation as part of the HR Implementation Plan, with a current status of ""In Progress"" and a due date of November 30, 2024. The task is critical for compliance and requires collaboration with the HR Implementation Team to ensure all filings are completed accurately and on time.","06. Finalize Implementation, Report, Review","November 1, 2024","November 30, 2024",HR Implementation Team,1,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Government Filings and Reporting,Overdue,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000056000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055563/2350689000000055575,"November 8, 2024 3:58 AM (EST)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T10,Yes,Identify Required Government Filings,In Progress,72:00,High,"""Government Filings"", ""Compliance"", ""HR Implementation"", ""Regulations"", ""Stakeholder Collaboration"", ""Audits""","This task involves identifying the necessary government filings required for the HR Implementation Plan. The HR Implementation Team, led by Cody Rice-Velasquez, is currently working on this critical task, which is in progress and due by November 30, 2024. The task is deemed independent and is essential for compliance within the project timeline.","06. Finalize Implementation, Report, Review","November 1, 2024","November 30, 2024",HR Implementation Team,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Government Filings and Reporting,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000056000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055563/2350689000000055567,"November 8, 2024 3:58 AM (EST)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,HI2-T10,HI2-T79,Yes,BOIR,Verification,00:00,High,"""Government Filings"",""Compliance"",""HR Implementation"",""Verification"",""Active"",""Cody Rice-Velasquez""","This task involves the verification process related to the HR Implementation Plan, specifically focusing on identifying required government filings. The task is critical and operates independently within the project timeline, starting on November 1, 2024, and concluding by November 30, 2024. The responsible owner is Cody Rice-Velasquez, and the associated team is the I9 Compliance Team.","06. Finalize Implementation, Report, Review","November 1, 2024","November 30, 2024",I9 Compliance Team,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Government Filings and Reporting,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000055567,Identify Required Government Filings,2350689000000278000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055563/2350689000000278019,"September 26, 2024 9:53 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T68,No,Identify Process Gaps,On Hold,00:00,Medium,"""Identify Process Gaps"",""HR Implementation"",""Cody Rice-Velasquez"",""On Hold"",""November 2024"",""Hiring and Recruitment"",""Active""","The task ""Identify Process Gaps"" involves assessing the current hiring and recruitment processes within the HR Implementation Plan. This task is critical for identifying inefficiencies and areas for improvement, ensuring a streamlined approach to recruitment. Currently, it is on hold, with a planned duration of 30 days, starting November 1, 2024, and due by November 30, 2024.","04. Performance, Attendance and Labor Laws (Payroll)","November 1, 2024","November 30, 2024",HR Implementation Team,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Hiring and Recruitment Processes,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000131600,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055559/2350689000000131477,"August 26, 2024 8:55 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T69,No,Propose Hiring and Recruitment Procedures,In Progress,00:00,High,"""Hiring"",""Recruitment"",""HR"",""Implementation"",""Project Management"",""In Progress""","The task involves proposing hiring and recruitment procedures as part of the HR Implementation Plan. It is currently in progress and is assigned to the HR Implementation Team, led by Cody Rice-Velasquez. The task is scheduled to begin on November 1, 2024, and is due by November 30, 2024, with an emphasis on developing effective processes to enhance recruitment efforts.","04. Performance, Attendance and Labor Laws (Payroll)","November 1, 2024","November 30, 2024",HR Implementation Team,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Hiring and Recruitment Processes,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000131600,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055559/2350689000000131485,"August 26, 2024 8:55 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T70,No,Offer InnovaHire Service,In Review,00:00,Low,"""Offer"",""InnovaHire"",""HR Implementation"",""Recruitment"",""Active""","The task involves offering the InnovaHire service as part of the HR Implementation Plan. It is currently in the review phase and aims to enhance hiring and recruitment processes. The task is assigned to the InnovaHire Team and is expected to be completed by November 30, 2024.","04. Performance, Attendance and Labor Laws (Payroll)","November 1, 2024","November 30, 2024","InnovaHire Team, Workers Comp and Safety Team",-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Hiring and Recruitment Processes,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000131600,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055559/2350689000000131493,"August 26, 2024 8:55 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T45,No,Make Corrections,On Hold,240:00,Medium,"""Corrections"",""I9 Compliance"",""HR Implementation"",""Audit"",""Active""","This task involves making corrections as part of the I9 Audit and Compliance project. It is currently on hold, with a start date of January 10, 2024, and a due date set for October 31, 2024. The task is managed by Cody Rice-Velasquez and is categorized as an independent task within the active HR Implementation Plan project.",02. Document Compliance & Training,"January 10, 2024 9:00 AM (EST)","October 31, 2024 6:00 PM (EDT)",I9 Compliance Team,31,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,I9 Audit and Compliance,In Progress,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055695/2350689000000131033,"August 26, 2024 8:36 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T43,Yes,Identify Compliance Gaps,In Progress,08:00,High,"""I9 Compliance"",""Audit"",""HR Implementation"",""In Progress"",""Active"",""Critical Task""","The task involves identifying compliance gaps related to I9 regulations as part of the HR Implementation Plan. It is assigned to the I9 Compliance Team and HR Implementation Team, with Cody Rice-Velasquez as the owner. The task is currently in progress and is critical, with a due date set for September 27, 2024. The task is categorized under audits and is marked as overdue.",02. Document Compliance & Training,"September 27, 2024 9:00 AM (EDT)","September 27, 2024 6:00 PM (EDT)","I9 Compliance Team, HR Implementation Team",1,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,I9 Audit and Compliance,Overdue,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055695/2350689000000131017,"August 26, 2024 8:35 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T48,Yes,Create Procedure and Policy,In Progress,240:00,High,"""Procedure"",""Policy"",""HR Implementation"",""Documentation"",""In Progress"",""Cody Rice-Velasquez""","This task involves creating procedures and policies as part of the HR Implementation Plan. It is currently in progress and is designated as a critical task with a focus on employee documentation management. The task is scheduled to be completed by October 31, 2024, and is independent of other tasks.",02. Document Compliance & Training,"February 10, 2024 9:00 AM (EST)","October 31, 2024 6:00 PM (EDT)",Not Associated,30,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Documentation Management,In Progress,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055555/2350689000000131057,"August 26, 2024 8:36 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,HI2-T48,HI2-T49,No,Implement and Make Corrections,In Progress,00:00,High,"""HR Implementation"",""Employee Documentation Management"",""In Progress"",""Cody Rice-Velasquez"",""Audits"",""Active""","This task involves implementing and making necessary corrections within the Employee Documentation Management framework as part of the HR Implementation Plan. It is currently in progress, with a focus on ensuring that all procedures and policies are updated and accurate before the due date.",02. Document Compliance & Training,"September 24, 2024 9:00 AM (EDT)","July 11, 2024 6:00 PM (EDT)",Not Associated,45,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Documentation Management,In Progress,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131057,Create Procedure and Policy,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055555/2350689000000131065,"August 26, 2024 8:36 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,HI2-T47,HI2-T57,Yes,"Separate HR Folder (Coaching's, Performance ect.)",In Progress,120:00,High,"""HR"",""Coaching"",""Performance"",""Employee Documentation"",""Compliance"",""Implementation Plan"",""Active""","This task involves the creation of a separate HR folder focusing on coaching, performance, and related documentation. It is currently in progress and is critical to the overall HR Implementation Plan, with a due date set for October 31, 2024. The task is independent, and no billable hours have been logged yet.",02. Document Compliance & Training,"October 27, 2024 9:00 AM (EDT)","October 31, 2024 6:00 PM (EDT)",Not Associated,5,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Documentation Management,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131049,Confirm Compliance,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055555/2350689000000131133,"August 26, 2024 8:39 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,HI2-T47,HI2-T56,Yes,Employee Handbook Acknoledgement,In Progress,00:00,High,"""Employee Handbook"",""Acknowledgement"",""HR Implementation"",""Compliance"",""Audits"",""Active""","The task involves acknowledging the employee handbook as part of the HR Implementation Plan. It is a critical task with a duration of 7 days, scheduled to start on November 17, 2024, and due by November 23, 2024. The task is currently in progress and is essential for ensuring compliance within the organization.",02. Document Compliance & Training,"November 17, 2024 9:00 AM (EST)","November 23, 2024 6:00 PM (EST)",Not Associated,7,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Documentation Management,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131049,Confirm Compliance,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055555/2350689000000131125,"August 26, 2024 8:39 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,HI2-T47,HI2-T55,No,Consent Forms,In Progress,240:00,Medium,"""Consent Forms"",""Employee Documentation Management"",""HR Implementation Plan"",""Audits"",""In Progress"",""Active""","This task involves the preparation and management of consent forms as part of the HR Implementation Plan. It is currently in progress and is designated as an independent task within the Employee Documentation Management task list. The task is scheduled to start on October 17, 2024, and is due by November 22, 2024.",02. Document Compliance & Training,"October 17, 2024 9:00 AM (EDT)","November 22, 2024 6:00 PM (EST)",Not Associated,37,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Documentation Management,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131049,Confirm Compliance,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055555/2350689000000131117,"August 26, 2024 8:39 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,-,HI2-T47,Yes,Confirm Compliance,On Hold,240:00,High,"""Compliance"",""HR"",""Documentation"",""Employee Management"",""Audit"",""Active""","This task involves confirming compliance as part of the HR Implementation Plan. It is currently on hold and has a critical status, indicating its high priority. The task is set to start on December 10, 2024, and is due by December 31, 2024. It requires close attention to detail to ensure all employee documentation meets compliance standards.",02. Document Compliance & Training,"December 10, 2024 9:00 AM (EST)","December 31, 2024 6:00 PM (EST)",Not Associated,81,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Documentation Management,In Progress,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055555/2350689000000131049,"August 26, 2024 8:36 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000056000,HI2-T47,HI2-T54,Yes,EEO Forms,In Progress,240:00,High,"""EEO Forms"",""HR Implementation"",""Compliance"",""Documentation"",""Active"",""Cody Rice-Velasquez"",""Audits""","This task involves the completion of EEO Forms as part of the HR Implementation Plan. It is currently in progress, with a focus on ensuring compliance and documentation management. The task is critical and scheduled to be completed by November 30, 2024.",02. Document Compliance & Training,"October 23, 2024 9:00 AM (EDT)","November 30, 2024 6:00 PM (EST)",Not Associated,39,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Documentation Management,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131049,Confirm Compliance,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000055555/2350689000000131109,"August 26, 2024 8:38 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000131000,HI2-T51,HI2-T77,Yes,Policies: BGCK Procedures,On Hold,00:00,High,"""HR"",""Policies"",""Employee Handbook"",""Cody Rice-Velasquez"",""Active"",""On Hold""","This task involves updating and proposing revisions to the employee handbook and policies as part of the HR Implementation Plan. The project is currently on hold, with a critical status indicating its importance. The task has not yet begun, as indicated by a 0% completion rate and no logged hours.",02. Document Compliance & Training,,,Not Associated,-,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Handbook & Policies,-,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131085,Update and propose updated handbook and policies,2350689000000131600,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000131073/2350689000000131673,"August 26, 2024 9:09 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000131000,HI2-T60,HI2-T61,No,2.4.2 Reporting Procedures,In Review,240:00,Medium,"""HR Implementation"",""Reporting Procedures"",""Policies"",""Employee Handbook"",""In Review""","The task involves developing and finalizing the reporting procedures for the Employee Handbook and Policies, specifically focusing on the Anti-Discrimination and Harassment Policy. It is currently under review and is scheduled to take place over a duration of 30 days, starting on January 11, 2024, and is due by November 30, 2024. The task is critical for ensuring compliance and fostering a safe work environment.",02. Document Compliance & Training,"January 11, 2024 9:00 AM (EST)","November 30, 2024 6:00 PM (EST)",Not Associated,30,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Handbook & Policies,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131163,Policies: 2.4 Anti-Discrimination and Harassment Policy*,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000131073/2350689000000131171,"August 26, 2024 8:41 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000131000,HI2-T51,HI2-T60,Yes,Policies: 2.4 Anti-Discrimination and Harassment Policy*,In Review,08:00,High,"""Anti-Discrimination"",""Harassment"",""HR Policies"",""Employee Handbook"",""Review""","This task involves reviewing and updating the Anti-Discrimination and Harassment Policy as part of the HR Implementation Plan. The policy is currently in review status and is critical to the employee handbook, with a due date set for October 27, 2024. The owner, Cody Rice-Velasquez, will oversee the task, which is classified as an independent task within the audits project group.",02. Document Compliance & Training,"October 27, 2024 9:00 AM (EDT)","October 27, 2024 6:00 PM (EDT)",HR Implementation Team,1,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Handbook & Policies,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131085,Update and propose updated handbook and policies,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000131073/2350689000000131163,"August 26, 2024 8:41 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000131000,HI2-T51,HI2-T59,Yes,Policies: Americans with Disabilities (Reasonable Accommodation Procedure),In Review,08:00,High,"""Americans with Disabilities"",""Reasonable Accommodation"",""HR Implementation"",""Policies"",""Employee Handbook"",""In Review""","This task involves reviewing and proposing updates to the Americans with Disabilities Reasonable Accommodation Procedure as part of the HR Implementation Plan. The task has a critical priority level and is currently under review, with a planned start date of October 27, 2024, and a corresponding phase start date on November 8, 2024.",02. Document Compliance & Training,"October 27, 2024 9:00 AM (EDT)","October 27, 2024 6:00 PM (EDT)",HR Implementation Team,1,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Handbook & Policies,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131085,Update and propose updated handbook and policies,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000131073/2350689000000131153,"August 26, 2024 8:40 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000131000,HI2-T51,HI2-T53,Yes,Policies: Equal Employment Opportunity EEO,In Review,08:00,High,"""Equal Employment Opportunity"",""HR Policies"",""Employee Handbook"",""In Review"",""Cody Rice-Velasquez"",""Upcoming""","This task involves reviewing and proposing updates to the Equal Employment Opportunity (EEO) policies as part of the HR Implementation Plan. It is categorized as a critical task with an upcoming schedule, requiring collaboration from the HR Implementation Team. The task is currently in review and has a completion status of 0%.",02. Document Compliance & Training,"October 27, 2024 9:00 AM (EDT)","October 27, 2024 6:00 PM (EDT)",HR Implementation Team,1,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Handbook & Policies,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131085,Update and propose updated handbook and policies,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000131073/2350689000000131101,"August 26, 2024 8:38 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000131000,HI2-T51,HI2-T52,Yes,Policies: Diversity and Inclusion Policy,In Review,08:00,High,"""Diversity"",""Inclusion"",""HR"",""Policies"",""Employee Handbook"",""Review"",""Cody Rice-Velasquez""","This task involves reviewing and updating the Diversity and Inclusion Policy as part of the HR Implementation Plan. The review process is currently in progress, and it is crucial to ensure that the policy aligns with the organization's commitment to fostering a diverse and inclusive workplace. The task is critical and is scheduled to be completed by October 27, 2024.",02. Document Compliance & Training,"October 27, 2024 9:00 AM (EDT)","October 27, 2024 6:00 PM (EDT)",HR Implementation Team,1,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Handbook & Policies,Upcoming,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,2350689000000131085,Update and propose updated handbook and policies,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000131073/2350689000000131093,"August 26, 2024 8:37 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
2350689000000131000,-,HI2-T50,No,Review Employee Handbook Compliance,In Progress,16:00,High,"""Employee Handbook"",""Compliance"",""HR Implementation"",""In Progress"",""Audit"",""Cody Rice-Velasquez""","The task involves reviewing the compliance of the Employee Handbook as part of the HR Implementation Plan. It is currently in progress, with a start date of January 10, 2024, and a due date of October 16, 2024. This task is independent, assigned to Cody Rice-Velasquez, and is part of a broader audit project aimed at ensuring adherence to established policies and procedures.",02. Document Compliance & Training,"January 10, 2024 9:00 AM (EST)","October 16, 2024 6:00 PM (EDT)",HR Implementation Team,16,0,Cody Rice-Velasquez,-,days,0:00,00:00,Billable,Employee Handbook & Policies,In Progress,,,,"November 8, 2024 12:00 AM (EST)","November 8, 2024 11:59 PM (EST)",HR Implementation Plan,-,,2350689000000131000,Cody Rice-Velasquez,Audits,0:00,0:00,,0,hrs,Independent Tasks,00:00,QU-5,Active,https://projects.zoho.com/portal/download/qhrpeople#task/2350689000000055067/2350689000000131073/2350689000000131077,"August 26, 2024 8:37 PM (EDT)",-,-,-,-,-,-,-,-,-,-,-
